tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-05-04,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,4905,3952,54,0,0,0,0,0,0,0,0,0,0,21,0,0,
2021-05-04,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1435,719,24,0,0,0,0,0,0,0,0,0,0,3,0,0,
2021-05-04,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,17925,-18170,0,0,-7,7,47408,41035,322,0,0,0,0,15,-15,0,0,0,0,157,236,0,
2021-05-04,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2188,-2298,0,27,-55,28,3377,2590,2,0,0,0,0,16,-16,0,0,0,0,2,57,0,
2021-05-04,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5764,4562,32,0,0,0,0,0,0,0,0,0,0,109,58,0,
2021-05-04,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25541,24342,60,0,0,0,0,0,0,0,0,0,0,26,204,0,
2021-05-04,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7420,5272,43,0,0,0,0,0,0,0,0,0,0,18,77,0,
2021-05-04,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16737,11955,172,0,0,0,0,0,0,0,0,0,0,116,0,0,
2021-05-04,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5152,4267,16,0,0,0,0,0,0,0,0,0,0,21,44,0,
2021-05-04,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-04,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-04,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5089,3921,36,0,0,0,0,0,0,0,0,0,0,23,10,0,
2021-05-04,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4203,3554,59,0,0,0,0,0,0,0,0,0,0,10,6,0,
2021-05-04,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6280,4350,37,0,0,0,0,0,0,0,0,0,0,8,0,0,
2021-05-04,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18124,16230,89,0,0,0,0,0,0,0,0,0,0,62,127,0,
2021-05-04,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3206,2093,40,0,0,0,0,0,0,0,0,0,0,8,7,0,
2021-05-04,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18566,14238,237,0,0,0,0,0,0,0,0,0,0,84,89,0,
2021-05-04,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8418,6141,194,0,0,0,0,0,0,0,0,0,0,35,4,0,
2021-05-04,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15233,12895,120,0,0,0,0,0,0,0,0,0,0,15,53,0,
2021-05-04,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10251,9090,43,0,0,0,0,0,0,0,0,0,0,4,23,0,
2021-05-04,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4080,2773,55,0,0,0,0,0,0,0,0,0,0,6,1,0,
2021-05-04,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2233,1024,2,0,0,0,0,0,0,0,0,0,0,4,0,0,
2021-05-05,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4863,4509,34,0,0,0,0,0,0,0,0,0,0,42,0,0,
2021-05-05,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9819,8146,143,0,0,0,0,0,0,0,0,0,0,97,25,0,
2021-05-05,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2489,2094,60,0,0,0,0,0,0,0,0,0,0,6,32,0,
2021-05-05,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4969,3083,14,0,0,0,0,0,0,0,0,0,0,3,69,0,
2021-05-05,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4243,3275,42,0,0,0,0,0,0,0,0,0,0,41,4,0,
2021-05-05,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,40128,-40128,0,17714,-18024,0,1143,-1328,185,39691,38041,218,0,104,-104,0,0,0,0,0,0,0,56,213,0,
2021-05-05,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,5000,3952,54,0,0,0,0,0,0,0,0,0,0,95,0,0,
2021-05-05,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1451,719,24,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-05-05,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,17954,-18199,0,0,-7,7,47519,41173,322,0,0,0,0,29,-29,0,0,0,0,111,138,0,
2021-05-05,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2188,-2298,0,27,-55,28,3382,2590,2,0,0,0,0,0,0,0,0,0,0,5,0,0,
2021-05-05,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5797,4593,32,0,0,0,0,0,0,0,0,0,0,33,31,0,
2021-05-05,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25567,24409,60,0,0,0,0,0,0,0,0,0,0,26,67,0,
2021-05-05,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7451,5326,43,0,0,0,0,0,0,0,0,0,0,31,54,0,
2021-05-05,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16857,11975,172,0,0,0,0,0,0,0,0,0,0,120,20,0,
2021-05-05,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5163,4267,16,0,0,0,0,0,0,0,0,0,0,11,0,0,
2021-05-05,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-05,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2113,40,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-05-05,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5127,3964,36,0,0,0,0,0,0,0,0,0,0,38,43,0,
2021-05-05,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4222,3559,59,0,0,0,0,0,0,0,0,0,0,19,5,0,
2021-05-05,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6281,4358,37,0,0,0,0,0,0,0,0,0,0,1,8,0,
2021-05-05,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18193,16344,89,0,0,0,0,0,0,0,0,0,0,69,114,0,
2021-05-05,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3221,2112,40,0,0,0,0,0,0,0,0,0,0,15,19,0,
2021-05-05,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18647,14424,237,0,0,0,0,0,0,0,0,0,0,81,186,0,
2021-05-05,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8443,6176,194,0,0,0,0,0,0,0,0,0,0,25,35,0,
2021-05-05,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15254,12939,120,0,0,0,0,0,0,0,0,0,0,21,44,0,
2021-05-05,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10272,9130,43,0,0,0,0,0,0,0,0,0,0,21,40,0,
2021-05-05,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4090,2790,55,0,0,0,0,0,0,0,0,0,0,10,17,0,
2021-05-05,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2235,1024,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-05-06,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4881,4509,34,0,0,0,0,0,0,0,0,0,0,18,0,0,
2021-05-06,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9908,8146,143,0,0,0,0,0,0,0,0,0,0,89,0,0,
2021-05-06,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2499,2094,60,0,0,0,0,0,0,0,0,0,0,10,0,0,
2021-05-06,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,5019,3188,14,0,0,0,0,0,0,0,0,0,0,50,105,0,
2021-05-06,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-27,25,4278,3292,42,0,0,0,0,0,0,0,0,-1,1,35,17,0,
2021-05-06,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,40203,-40203,0,17714,-18024,0,1143,-1328,185,39733,38220,218,0,75,-75,0,0,0,0,0,0,0,42,179,0,
2021-05-06,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,5008,3964,54,0,0,0,0,0,0,0,0,0,0,8,12,0,
2021-05-06,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1456,719,24,0,0,0,0,0,0,0,0,0,0,5,0,0,
2021-05-06,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,17954,-18199,0,0,-7,7,47653,41444,322,0,0,0,0,0,0,0,0,0,0,134,271,0,
2021-05-06,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2188,-2298,0,27,-55,28,3382,2590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5800,4596,32,0,0,0,0,0,0,0,0,0,0,3,3,0,
2021-05-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25581,24496,60,0,0,0,0,0,0,0,0,0,0,14,87,0,
2021-05-06,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7487,5381,43,0,0,0,0,0,0,0,0,0,0,36,55,0,
2021-05-06,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16974,12163,172,0,0,0,0,0,0,0,0,0,0,117,188,0,
2021-05-06,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5175,4267,16,0,0,0,0,0,0,0,0,0,0,12,0,0,
2021-05-06,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2113,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-06,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5174,3964,36,0,0,0,0,0,0,0,0,0,0,47,0,0,
2021-05-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4245,3559,59,0,0,0,0,0,0,0,0,0,0,23,0,0,
2021-05-06,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6427,4358,37,0,0,0,0,0,0,0,0,0,0,146,0,0,
2021-05-06,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18231,16520,89,0,0,0,0,0,0,0,0,0,0,38,176,0,
2021-05-06,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-79,79,3228,2123,40,0,0,0,0,0,0,0,0,-1,1,7,11,0,
2021-05-06,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18727,14556,237,0,0,0,0,0,0,0,0,0,0,80,132,0,
2021-05-06,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8474,6185,194,0,0,0,0,0,0,0,0,0,0,31,9,0,
2021-05-06,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15293,12939,120,0,0,0,0,0,0,0,0,0,0,39,0,0,
2021-05-06,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10310,9130,43,0,0,0,0,0,0,0,0,0,0,38,0,0,
2021-05-06,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4100,2828,55,0,0,0,0,0,0,0,0,0,0,10,38,0,
2021-05-06,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2241,1024,2,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-05-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4881,4509,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9941,8151,143,0,0,0,0,0,0,0,0,0,0,33,5,0,
2021-05-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2536,2094,60,0,0,0,0,0,0,0,0,0,0,37,0,0,
2021-05-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,5054,3188,14,0,0,0,0,0,0,0,0,0,0,35,0,0,
2021-05-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-27,25,4296,3302,42,0,0,0,0,0,0,0,0,0,0,18,10,0,
2021-05-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,40325,-40325,0,17714,-18024,0,1143,-1328,185,39770,38242,218,0,122,-122,0,0,0,0,0,0,0,37,22,0,
2021-05-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,5024,3964,54,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-05-07,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1465,719,24,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-05-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,18016,-18261,0,0,-7,7,47777,41719,322,0,0,0,0,62,-62,0,0,0,0,124,275,0,
2021-05-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2188,-2298,0,27,-55,28,3382,2590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5821,4607,32,0,0,0,0,0,0,0,0,0,0,21,11,0,
2021-05-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25587,24675,60,0,0,0,0,0,0,0,0,0,0,6,179,0,
2021-05-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7505,5381,43,0,0,0,0,0,0,0,0,0,0,18,0,0,
2021-05-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,17090,12163,172,0,0,0,0,0,0,0,0,0,0,116,0,0,
2021-05-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5194,4267,16,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-05-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2113,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5209,3964,36,0,0,0,0,0,0,0,0,0,0,35,0,0,
2021-05-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-25,24,4255,3567,59,0,0,0,0,0,0,0,0,-1,1,10,8,0,
2021-05-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6430,4367,37,0,0,0,0,0,0,0,0,0,0,3,9,0,
2021-05-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18325,16571,89,0,0,0,0,0,0,0,0,0,0,94,51,0,
2021-05-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-79,79,3238,2140,40,0,0,0,0,0,0,0,0,0,0,10,17,0,
2021-05-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18779,15083,237,0,0,0,0,0,0,0,0,0,0,52,527,0,
2021-05-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8508,6210,194,0,0,0,0,0,0,0,0,0,0,34,25,0,
2021-05-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15323,13042,120,0,0,0,0,0,0,0,0,0,0,30,103,0,
2021-05-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,11434,9146,43,0,0,0,0,0,0,0,0,0,0,1124,16,0,
2021-05-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4136,2845,55,0,0,0,0,0,0,0,0,0,0,36,17,0,
2021-05-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2277,1024,2,0,0,0,0,0,0,0,0,0,0,36,0,0,
2021-05-08,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4881,4509,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-08,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,10136,8188,143,0,0,0,0,0,0,0,0,0,0,195,37,0,
2021-05-08,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2551,2132,60,0,0,0,0,0,0,0,0,0,0,15,38,0,
2021-05-08,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,5096,3247,14,0,0,0,0,0,0,0,0,0,0,42,59,0,
2021-05-08,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-27,25,4329,3314,42,0,0,0,0,0,0,0,0,0,0,33,12,0,
2021-05-08,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,40325,-40325,0,17714,-18024,0,1143,-1328,185,39815,38465,218,0,0,0,0,0,0,0,0,0,0,45,223,0,
2021-05-08,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,5057,4014,54,0,0,0,0,0,0,0,0,0,0,33,50,0,
2021-05-08,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1475,721,24,0,0,0,0,0,0,0,0,0,0,10,2,0,
2021-05-08,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,18016,-18261,0,0,-7,7,47829,42088,322,0,0,0,0,0,0,0,0,0,0,52,369,0,
2021-05-08,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2188,-2298,0,27,-55,28,3396,2590,2,0,0,0,0,0,0,0,0,0,0,14,0,0,
2021-05-08,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5833,4614,32,0,0,0,0,0,0,0,0,0,0,12,7,0,
2021-05-08,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25594,24675,60,0,0,0,0,0,0,0,0,0,0,7,0,0,
2021-05-08,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7541,5453,43,0,0,0,0,0,0,0,0,0,0,36,72,0,
2021-05-08,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,17090,12225,172,0,0,0,0,0,0,0,0,0,0,0,62,0,
2021-05-08,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5225,4268,16,0,0,0,0,0,0,0,0,0,0,31,1,0,
2021-05-08,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2113,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-08,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5220,4002,36,0,0,0,0,0,0,0,0,0,0,11,38,0,
2021-05-08,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-25,24,4273,3604,59,0,0,0,0,0,0,0,0,0,0,18,37,0,
2021-05-08,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6558,4368,37,0,0,0,0,0,0,0,0,0,0,128,1,0,
2021-05-08,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18409,16738,89,0,0,0,0,0,0,0,0,0,0,84,167,0,
2021-05-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-79,79,3245,2151,40,0,0,0,0,0,0,0,0,0,0,7,11,0,
2021-05-08,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18817,15589,237,0,0,0,0,0,0,0,0,0,0,38,506,0,
2021-05-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8531,6253,194,0,0,0,0,0,0,0,0,0,0,23,43,0,
2021-05-08,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15359,13169,120,0,0,0,0,0,0,0,0,0,0,36,127,0,
2021-05-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,12769,9168,43,0,0,0,0,0,0,0,0,0,0,1335,22,0,
2021-05-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4137,2854,55,0,0,0,0,0,0,0,0,0,0,1,9,0,
2021-05-08,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2280,1024,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2021-05-09,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4881,4509,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-09,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,10143,8188,143,0,0,0,0,0,0,0,0,0,0,7,0,0,
2021-05-09,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2570,2132,60,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-05-09,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,5096,3247,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-09,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-27,25,4348,3314,42,0,0,0,0,0,0,0,0,0,0,19,0,0,
